# Bris star catalog source data.
#
# AUTOGENERATED by scripts/import_bsc.py from the Yale Bright Star
# Catalogue (BSC5) at https://cdsarc.cds.unistra.fr/ftp/V/50/.
# Do not hand-edit; rerun the importer to refresh.
#
# Format: tab-separated, one star per line, '#' starts a comment.
# Columns:
#   hr           Yale BSC number (primary key).
#   hip          Hipparcos number, 0 if not cross-referenced.
#   name         Conventional name, spaces replaced by '_'.
#   ra_deg       Right ascension in decimal degrees, J2000.0.
#   dec_deg      Declination in decimal degrees, J2000.0.
#   pm_ra_mas    Proper motion in RA, mas/yr (dα/dt × cos δ).
#   pm_dec_mas   Proper motion in declination, mas/yr.
#   parallax_mas Trigonometric parallax in milliarcseconds.
#   vmag         Apparent visual magnitude.
#   nav57        '*' if one of the 57 standard navigational stars.
#
# hr	hip	name	ra_deg	dec_deg	pm_ra_mas	pm_dec_mas	parallax_mas	vmag	nav57
289	0	HR289	15.756250	47.376111	88.00	-15.00	12.00	6.45	
290	0	39____And	15.726250	41.345000	-20.00	-10.00	0.00	5.98	
291	0	69Sig_Psc	15.704583	31.804444	15.00	-28.00	0.00	5.50	
292	0	HR292	15.904167	61.075000	-6.00	4.00	0.00	5.92	
293	0	Sig_Scl	15.610000	-31.551944	82.00	12.00	0.00	5.50	
294	0	71Eps_Psc	15.735833	7.890000	-78.00	23.00	27.00	4.28	
295	0	Ome_Phe	15.507500	-57.002500	6.00	15.00	0.00	6.11	
296	0	25____Cet	15.760833	-4.836667	-108.00	-106.00	0.00	5.43	
297	0	HR297	16.081667	61.580278	-70.00	-22.00	0.00	5.84	
298	0	HR298	16.010000	52.502222	1.00	-59.00	0.00	5.99	
299	0	HR299	15.705000	-46.397500	0.00	2.00	25.00	5.36	
300	0	HR300	15.823333	-29.525833	-114.00	-30.00	0.00	6.29	
301	0	26____Cet	15.954167	1.366667	122.00	-42.00	24.00	6.04	
302	0	HR302	16.195000	51.010000	19.00	-2.00	0.00	6.54	
303	0	HR303	16.115000	29.658611	84.00	-116.00	0.00	6.19	
304	0	HR304	15.678750	-65.456111	4.00	0.00	0.00	6.21	
305	0	HR305	16.151667	39.991111	77.00	-22.00	0.00	6.72	
306	0	HR306	19.056250	87.145278	51.00	-27.00	11.00	6.25	
307	0	73____Psc	16.219167	5.656389	28.00	-14.00	0.00	6.00	
308	0	72____Psc	16.272500	14.946111	6.00	54.00	0.00	5.68	
309	0	HR309	16.595000	62.761667	102.00	-24.00	0.00	6.54	
310	0	74Psi1Psc	16.420417	21.473333	50.00	-16.00	16.00	5.34	
311	0	74Psi1Psc	16.423750	21.465278	47.00	-18.00	16.00	5.56	
312	0	HR312	17.301250	80.011667	-30.00	-38.00	0.00	6.29	
313	0	77____Psc	16.455000	4.908333	22.00	-121.00	0.00	6.35	
314	0	77____Psc	16.464167	4.909444	29.00	-119.00	0.00	7.25	
315	0	27____Cet	16.403333	-9.979167	-34.00	-33.00	0.00	6.12	
316	0	HR316	16.750833	56.935000	100.00	-110.00	0.00	6.43	
317	0	28____Cet	16.521250	-9.839444	30.00	4.00	0.00	5.58	
318	0	HR318	16.789583	53.498333	23.00	-1.00	0.00	6.38	
319	0	75____Psc	16.640000	12.956111	19.00	23.00	0.00	6.12	
320	0	HR320	16.532083	-23.992500	-31.00	-41.00	0.00	6.14	
321	0	30Mu__Cas	17.068333	54.920278	3424.00	-1596.00	136.00	5.17	
322	0	Bet_Phe	16.520833	-46.718611	-27.00	-1.00	21.00	3.31	
323	0	HR323	16.610417	-35.660833	69.00	-23.00	0.00	6.61	
324	0	41____And	17.003750	43.941944	165.00	-70.00	31.00	5.03	
325	0	HR325	16.804583	-23.996389	98.00	-36.00	0.00	6.37	
326	0	HR326	17.138750	58.263611	7.00	-5.00	0.00	5.79	
327	0	78____Psc	17.005417	32.012222	204.00	-30.00	0.00	6.25	
328	0	79Psi2Psc	16.988333	20.739167	87.00	-94.00	0.00	5.55	
329	0	30____Cet	16.942500	-9.785556	152.00	17.00	0.00	5.82	
330	0	80____Psc	17.092500	5.649722	-264.00	-185.00	36.00	5.52	
331	0	Ups_Phe	16.949583	-41.486944	38.00	10.00	14.00	5.21	
332	0	Iot_Tuc	16.827917	-61.775278	73.00	-12.00	33.00	5.37	
333	0	HR333	18.069583	79.673889	91.00	-5.00	0.00	5.64	
334	0	31Eta_Cet	17.147500	-10.182222	218.00	-138.00	41.00	3.45	
335	0	42Phi_And	17.375833	47.241944	10.00	-9.00	3.00	4.25	
336	0	31____Cas	17.663750	68.778611	36.00	-31.00	17.00	5.29	
337	0	43Bet_And	17.432917	35.620556	178.00	-114.00	49.00	2.06	*
338	0	Zet_Phe	17.096250	-55.245833	19.00	25.00	13.00	3.92	
339	0	81Psi3Psc	17.455000	19.658611	-6.00	9.00	0.00	5.55	
340	0	44____And	17.578333	42.081389	-133.00	-43.00	0.00	5.65	
341	0	HR341	17.580833	25.457778	0.00	-114.00	0.00	5.80	
342	0	HR342	17.856667	64.202778	40.00	-13.00	0.00	5.55	
343	0	33The_Cas	17.775833	55.149722	229.00	-22.00	14.00	4.33	
344	0	HR344	17.547917	15.674167	31.00	-21.00	0.00	6.06	
345	0	32____Cas	17.922500	65.018889	23.00	-16.00	0.00	5.57	
346	0	32____Cet	17.550000	-8.906111	-13.00	-36.00	0.00	6.40	
347	0	33____Cet	17.640000	2.445556	0.00	-15.00	0.00	5.95	
348	0	45____And	17.792917	37.724167	-12.00	-7.00	3.00	5.81	
349	0	82____Psc	17.778333	31.424722	-11.00	-14.00	0.00	5.16	
350	0	HR350	17.530833	-57.694444	-6.00	-121.00	0.00	6.41	
351	0	84Chi_Psc	17.863333	21.034722	38.00	-11.00	15.00	4.66	
352	0	83Tau_Psc	17.915000	30.089722	72.00	-35.00	23.00	4.51	
353	0	34____Cet	17.931250	-2.251111	-62.00	-26.00	0.00	5.94	
354	0	HR354	18.291250	61.705833	33.00	-21.00	0.00	6.41	
355	0	HR355	18.141667	45.337778	21.00	26.00	0.00	6.11	
356	0	HR356	18.247917	30.064167	20.00	-34.00	0.00	6.19	
357	0	HR357	19.127917	79.910000	-55.00	59.00	0.00	6.26	
358	0	HR358	18.097500	-30.802222	61.00	-77.00	0.00	6.52	
359	0	HR359	18.189167	-37.856389	90.00	-34.00	0.00	5.92	
360	0	85Phi_Psc	18.437083	24.583611	17.00	-23.00	7.00	4.65	
361	0	86Zet_Psc	18.432917	7.575278	144.00	-56.00	26.00	5.24	
362	0	86Zet_Psc	18.438750	7.578333	147.00	-52.00	26.00	6.30	
363	0	HR363	18.520833	28.529722	79.00	-49.00	0.00	6.43	
364	0	87____Psc	18.531667	16.133611	-27.00	-26.00	0.00	5.98	
365	0	HR365	19.050417	71.743889	6.00	4.00	0.00	7.83	
366	0	37____Cet	18.600000	-7.923056	127.00	273.00	56.00	5.13	
367	0	88____Psc	18.676667	6.995278	-11.00	-24.00	0.00	6.03	
368	0	38____Cet	18.705000	-0.973889	-12.00	201.00	28.00	5.70	
369	0	HR369	19.102083	48.082222	10.00	1.00	0.00	6.61	
370	0	Nu__Phe	18.796250	-45.531389	669.00	183.00	69.00	4.96	
371	0	HR371	19.078333	33.114722	16.00	-33.00	0.00	6.02	
372	0	HR372	19.271250	44.901944	14.00	-45.00	0.00	6.34	
373	0	39____Cet	19.151250	-2.500278	-104.00	-63.00	15.00	5.41	
374	0	HR374	19.350417	31.744722	-52.00	3.00	0.00	6.73	
375	0	HR375	20.081250	77.570556	-18.00	86.00	0.00	6.31	
376	0	HR376	19.542500	47.419722	18.00	-2.00	0.00	6.25	
377	0	Kap_Tuc	18.942083	-68.876111	399.00	107.00	61.00	4.86	
378	0	89____Psc	19.450000	3.614444	-46.00	-25.00	13.00	5.16	
379	0	HR379	19.695833	37.386111	-11.00	-14.00	8.00	6.46	
380	0	HR380	19.265000	-66.398056	44.00	2.00	10.00	6.24	
381	0	HR381	20.496250	76.238889	63.00	-32.00	0.00	6.38	
382	0	34Phi_Cas	20.020417	58.231667	0.00	-2.00	-3.00	4.98	
383	0	90Ups_Psc	19.866667	27.264167	25.00	-13.00	19.00	4.76	
384	0	35____Cas	20.271667	64.658333	57.00	-19.00	0.00	6.34	
385	0	42____Cet	19.951250	-0.508889	12.00	-14.00	9.00	5.87	
386	0	HR386	20.945000	78.725833	-9.00	-3.00	0.00	6.07	
387	0	HR387	20.143750	-3.246944	-13.00	6.00	0.00	6.23	
388	0	HR388	20.115833	-11.238889	-47.00	-74.00	0.00	6.15	
389	0	91____Psc	20.280833	28.738056	27.00	-78.00	0.00	5.23	
390	0	46Xi__And	20.585000	45.528889	32.00	9.00	26.00	4.88	
391	0	HR391	20.840000	58.143056	139.00	-94.00	5.00	6.45	
392	0	HR392	20.654167	1.726389	66.00	-48.00	0.00	6.20	
393	0	43____Cet	20.645000	-0.449722	23.00	-14.00	0.00	6.49	
394	0	HR394	20.627083	-19.081389	-56.00	-71.00	8.00	6.35	
395	0	47____And	20.919167	37.715000	83.00	-22.00	0.00	5.58	
396	0	HR396	20.906250	34.245833	229.00	116.00	0.00	6.29	
397	0	HR397	20.853750	20.468889	-9.00	-7.00	0.00	5.97	
398	0	HR398	21.443750	70.980000	16.00	-13.00	0.00	6.49	
399	0	36Psi_Cas	21.483333	68.130000	74.00	26.00	13.00	4.74	
400	0	HR400	20.879167	-30.945556	-12.00	-46.00	0.00	5.84	
401	0	44____Cet	21.010417	-8.007500	174.00	-70.00	0.00	6.21	
402	0	45The_Cet	21.005833	-8.183333	-79.00	-218.00	41.00	3.60	
403	0	37Del_Cas	21.454167	60.235278	297.00	-51.00	37.00	2.68	
404	0	HR404	21.085833	-6.914722	42.00	3.00	23.00	5.91	
405	0	HR405	21.165833	-15.660278	12.00	-5.00	0.00	6.14	
406	0	HR406	21.202917	-2.848611	13.00	-30.00	0.00	6.15	
407	0	HR407	21.398750	23.511667	32.00	-21.00	0.00	6.18	
408	0	HR408	21.170000	-41.492500	22.00	-38.00	-12.00	5.42	
409	0	HR409	21.577500	43.457778	103.00	-60.00	0.00	5.96	
410	0	HR410	21.536250	34.579722	230.00	-87.00	0.00	6.31	
411	0	HR411	21.174583	-44.528333	-9.00	-18.00	0.00	6.26	
412	0	46____Cet	21.405000	-14.598889	39.00	-18.00	7.00	4.90	
413	0	93Rho_Psc	21.563750	19.172222	-24.00	10.00	38.00	5.38	
414	0	94____Psc	21.673750	19.240278	50.00	-61.00	13.00	5.50	
415	0	HR415	21.775833	34.377500	154.00	-11.00	0.00	6.27	
416	0	HR416	21.613750	-0.398611	44.00	-1.00	23.00	6.41	
417	0	48Ome_And	21.914167	45.406667	351.00	-107.00	30.00	4.83	
418	0	HR418	21.860833	41.100556	3.00	-1.00	0.00	6.46	
419	0	HR419	21.722917	3.535278	4.00	-35.00	-16.00	6.58	
420	0	HR420	21.272083	-64.369444	23.00	-19.00	0.00	5.93	
421	0	47____Cet	21.715000	-13.056667	16.00	9.00	0.00	5.66	
422	0	HR422	21.945833	40.335556	15.00	-19.00	0.00	6.60	
423	0	HR423	21.742083	-32.543056	-11.00	-31.00	0.00	5.79	
424	0	1Alp_UMi	37.952917	89.264167	38.00	-15.00	7.00	2.02	
425	0	HR425	21.944167	-10.901667	180.00	19.00	0.00	6.13	
426	0	HR426	22.095417	7.961389	112.00	-3.00	0.00	6.20	
427	0	38____Cas	22.807500	70.264722	137.00	-77.00	39.00	5.81	
428	0	HR428	22.717917	66.098056	84.00	-10.00	-1.00	6.14	
429	0	Gam_Phe	22.091250	-43.318333	-14.00	-209.00	0.00	3.41	
430	0	49____And	22.525833	47.007222	8.00	-44.00	15.00	5.27	
431	0	HR431	22.180417	-33.763611	-55.00	-25.00	0.00	6.58	
432	0	97____Psc	22.470417	18.355556	63.00	-3.00	0.00	6.02	
433	0	48____Cet	22.400417	-21.629444	56.00	6.00	28.00	5.12	
434	0	98Mu__Psc	22.546250	6.143889	294.00	-48.00	18.00	4.84	
435	0	HR435	22.376667	-46.756389	-12.00	13.00	0.00	6.31	
436	0	HR436	22.595417	-26.207778	45.00	2.00	0.00	5.93	
437	0	99Eta_Psc	22.870833	15.345833	28.00	-6.00	15.00	3.62	
438	0	HR438	23.031667	34.800000	-8.00	-2.00	0.00	6.39	
439	0	HR439	23.357500	58.327500	11.00	2.00	0.00	5.70	
440	0	Del_Phe	22.812917	-49.072778	142.00	151.00	31.00	3.95	
441	0	HR441	22.930417	-30.283333	9.00	-67.00	0.00	5.82	
442	0	39Chi_Cas	23.482917	59.231944	-37.00	-21.00	21.00	4.71	
443	0	HR443	22.912917	-45.575556	0.00	6.00	0.00	6.17	
444	0	HR444	23.264583	-9.014722	29.00	3.00	0.00	6.59	
445	0	HR445	23.233333	-36.865278	2.00	-23.00	7.00	5.51	
446	0	HR446	23.569167	37.237222	9.00	-15.00	18.00	5.88	
447	0	HR447	23.151250	-49.727778	-30.00	-77.00	0.00	6.28	
448	0	HR448	23.428750	-7.025278	180.00	-81.00	0.00	5.76	
449	0	HR449	24.343750	74.300833	27.00	-9.00	0.00	6.58	
450	0	HR450	23.704583	18.460556	33.00	-69.00	0.00	5.89	
451	0	49____Cet	23.657500	-15.676111	96.00	3.00	0.00	5.63	
452	0	HR452	23.968750	41.076389	139.00	-2.00	0.00	6.38	
453	0	HR453	23.711250	-31.892222	-77.00	-36.00	0.00	6.12	
454	0	HR454	24.113333	48.722778	-12.00	-17.00	0.00	5.92	
455	0	101____Psc	23.943333	14.661389	4.00	-11.00	0.00	6.22	
456	0	40____Cas	24.628750	73.040000	-13.00	-15.00	17.00	5.28	
457	0	HR457	23.978333	17.433611	152.00	10.00	0.00	5.80	
458	0	50Ups_And	24.199167	41.405556	-171.00	-382.00	62.00	4.09	
459	0	50____Cet	23.995833	-15.400278	23.00	11.00	0.00	5.42	
460	0	HR460	23.813333	-58.139444	277.00	-35.00	11.00	6.01	
461	0	HR461	24.531667	57.977500	7.00	-6.00	0.00	5.56	
462	0	Tau_Scl	24.035000	-29.907500	100.00	40.00	25.00	5.69	
463	0	102Pi__Psc	24.274583	12.141667	-66.00	43.00	0.00	5.57	
464	0	51____And	24.498333	48.628333	65.00	-113.00	21.00	3.57	
465	0	HR465	24.632083	45.400000	-34.00	14.00	0.00	6.36	
466	0	HR466	24.407083	-9.403889	259.00	93.00	24.00	6.24	
467	0	HR467	23.413333	-78.504722	-34.00	-136.00	0.00	6.11	
468	0	HR468	24.186667	-58.270833	22.00	3.00	0.00	6.18	
469	0	52Chi_And	24.837500	44.386111	-22.00	12.00	9.00	4.98	
470	0	HR470	25.054583	53.868333	-11.00	-2.00	0.00	6.39	
471	0	HR471	24.614167	-36.528333	-18.00	-128.00	0.00	5.94	
472	0	Alp_Eri	24.428750	-57.236667	95.00	-35.00	26.00	0.46	*
473	0	HR473	24.715833	-21.275278	131.00	36.00	0.00	5.58	
474	0	HR474	24.708333	-25.021944	1.00	11.00	0.00	6.70	
475	0	105____Psc	24.920000	16.405833	77.00	-15.00	0.00	5.97	
476	0	HR476	25.165833	43.297778	127.00	-37.00	0.00	5.61	
477	0	53Tau_And	25.145000	40.576944	13.00	-25.00	0.00	4.94	
478	0	43____Cas	25.585417	68.043056	52.00	-9.00	0.00	5.59	
479	0	HR479	24.700833	-53.438889	-27.00	-46.00	0.00	6.84	
480	0	42____Cas	25.732917	70.622500	77.00	-13.00	4.00	5.18	
481	0	HR481	25.512500	61.038333	15.00	-7.00	0.00	6.71	
482	0	HR482	25.574167	58.627778	19.00	-10.00	0.00	6.37	
483	0	HR483	25.446667	42.613611	809.00	-154.00	81.00	4.95	
484	0	HR484	25.326667	25.745833	118.00	-40.00	23.00	6.17	
485	0	HR485	25.413333	30.047222	-15.00	-6.00	0.00	5.99	
486	0	HR486	24.947500	-56.198056	310.00	-20.00	152.00	5.87	
487	0	HR487	24.949167	-56.194722	279.00	20.00	152.00	5.76	
488	0	HR488	25.743333	61.421667	4.00	11.00	0.00	6.34	
489	0	106Nu__Psc	25.357917	5.487500	-21.00	2.00	41.00	4.44	
490	0	HR490	25.514583	35.245556	49.00	-28.00	0.00	5.64	
491	0	44____Cas	25.832083	60.551111	8.00	-20.00	0.00	5.78	
492	0	HR492	25.436250	-11.324722	43.00	-412.00	35.00	5.75	
493	0	107____Psc	25.624167	20.268611	-296.00	-672.00	119.00	5.24	
494	0	HR494	25.363750	-38.133056	50.00	52.00	0.00	6.17	
495	0	HR495	25.818750	45.322222	146.00	-17.00	0.00	6.34	
496	0	Phi_Per	25.915000	50.688611	26.00	-14.00	25.00	4.07	
497	0	Pi__Scl	25.535833	-32.326944	-65.00	-25.00	-5.00	5.25	
498	0	HR498	25.512500	-36.832500	-28.00	-21.00	0.00	5.72	
499	0	HR499	26.074583	57.536389	39.00	-40.00	-3.00	6.21	
500	0	HR500	25.681250	-3.690278	-7.00	-32.00	9.00	4.99	
501	0	HR501	25.421250	-50.038889	-23.00	-20.00	0.00	6.64	
502	0	HR502	26.192083	57.089167	14.00	-4.00	0.00	6.25	
503	0	HR503	25.958333	32.191667	-22.00	-7.00	0.00	6.34	
504	0	HR504	26.110417	46.139722	-9.00	-28.00	0.00	6.35	
505	0	HR505	25.450000	-60.789444	15.00	-41.00	0.00	5.71	
506	0	HR506	25.622083	-53.740556	171.00	-93.00	0.00	5.52	
507	0	HR507	25.978333	-4.765556	-20.00	-32.00	0.00	6.19	
508	0	109____Psc	26.232500	20.083056	-41.00	-109.00	27.00	6.27	
509	0	52Tau_Cet	26.017083	-15.937500	-1718.00	856.00	275.00	3.50	
510	0	110Omi_Psc	26.348333	9.157778	73.00	48.00	23.00	4.26	
511	0	HR511	26.936667	63.852222	582.00	-255.00	107.00	5.63	
512	0	HR512	24.481667	-82.975000	119.00	120.00	0.00	5.87	
513	0	HR513	26.497083	-5.733333	-7.00	-33.00	0.00	5.34	
514	0	Eps_Scl	26.411667	-25.052500	162.00	-57.00	37.00	5.31	
515	0	HR515	26.647083	17.413056	53.00	11.00	0.00	6.55	
516	0	Tau1Hyi	25.338750	-79.148333	52.00	9.00	0.00	6.33	
517	0	HR517	26.504167	-27.349167	95.00	-52.00	0.00	6.39	
518	0	HR518	26.950000	46.229722	14.00	-56.00	0.00	6.32	
519	0	HR519	26.524167	-50.816389	34.00	-24.00	-23.00	5.49	
520	0	HR520	26.526250	-53.521944	127.00	56.00	23.00	5.04	
521	0	HR521	27.162083	37.952778	112.00	-29.00	0.00	5.94	
522	0	4____Ari	27.045417	16.955556	53.00	-36.00	0.00	5.84	
523	0	HR523	27.173333	32.690278	-167.00	298.00	38.00	5.79	
524	0	HR524	26.820000	-41.760000	24.00	42.00	0.00	6.18	
525	0	HR525	24.366667	-84.769722	34.00	21.00	0.00	5.69	
526	0	HR526	27.315417	47.896944	-10.00	-2.00	8.00	5.82	
527	0	HR527	27.108333	3.685556	-6.00	17.00	0.00	5.91	
528	0	HR528	26.949167	-37.159722	8.00	11.00	0.00	6.32	
529	0	HR529	27.737917	51.933333	41.00	-120.00	0.00	5.90	
530	0	1____Ari	27.535417	22.275278	-17.00	-8.00	17.00	5.86	
531	0	53Chi_Cet	27.396250	-10.686389	-146.00	-93.00	46.00	4.67	
532	0	HR532	27.331250	-31.072778	101.00	-26.00	0.00	6.34	
533	0	1____Per	27.997083	55.147500	14.00	-8.00	0.00	5.52	
534	0	HR534	27.716667	11.043333	-70.00	-27.00	0.00	5.94	
535	0	HR535	27.453333	-38.403889	-3.00	233.00	22.00	6.37	
536	0	2____Per	28.039167	50.792778	17.00	-26.00	0.00	5.79	
537	0	HR537	27.584167	-47.816389	124.00	51.00	0.00	6.14	
538	0	HR538	28.211667	51.474722	-11.00	-9.00	0.00	6.26	
539	0	55Zet_Cet	27.865000	-10.335000	41.00	-39.00	31.00	3.73	
540	0	HR540	28.452083	55.598056	49.00	1.00	0.00	6.45	
541	0	HR541	27.727083	-50.206111	-42.00	-3.00	0.00	5.94	
542	0	45Eps_Cas	28.598750	63.670000	32.00	-21.00	10.00	3.38	
543	0	55____And	28.322083	40.729722	-10.00	-6.00	6.00	5.40	
544	0	2Alp_Tri	28.270417	29.578889	11.00	-235.00	57.00	3.41	
545	0	5Gam1Ari	28.382500	19.295833	78.00	-112.00	26.00	4.83	
546	0	5Gam2Ari	28.382500	19.293611	79.00	-104.00	26.00	4.75	
547	0	HR547	28.217083	-16.929167	42.00	-53.00	0.00	5.80	
548	0	46Ome_Cas	29.000000	68.685278	13.00	-11.00	0.00	4.99	
549	0	111Xi__Psc	28.388750	3.187500	22.00	23.00	5.00	4.62	
550	0	Tau2Hyi	26.943750	-80.176667	-74.00	-71.00	0.00	6.06	
551	0	HR551	28.724167	40.701944	47.00	-66.00	0.00	6.24	
552	0	HR552	28.739583	37.128333	21.00	-10.00	0.00	6.26	
553	0	6Bet_Ari	28.660000	20.808056	96.00	-111.00	74.00	2.64	
554	0	HR554	28.346667	-38.594722	131.00	27.00	0.00	6.10	
555	0	Psi_Phe	28.411667	-46.302500	-86.00	-87.00	11.00	4.41	
556	0	HR556	28.976667	37.277778	4.00	-3.00	0.00	5.89	
557	0	56____And	29.038750	37.251667	182.00	6.00	0.00	5.67	
558	0	Phi_Phe	28.591667	-42.496944	-28.00	-32.00	0.00	5.11	
559	0	7____Ari	28.962500	23.577222	9.00	-13.00	0.00	5.74	
560	0	HR560	28.974167	1.849722	158.00	184.00	25.00	6.01	
561	0	HR561	29.638750	61.698056	14.00	-8.00	0.00	6.02	
562	0	HR562	29.485000	41.694444	12.00	-14.00	0.00	6.78	
563	0	8Iot_Ari	29.337917	17.817500	37.00	-18.00	0.00	5.10	
564	0	HR564	29.432500	27.804444	26.00	-58.00	0.00	5.82	
565	0	56____Cet	29.167500	-22.526944	62.00	-29.00	-12.00	4.85	
566	0	Chi_Eri	28.989583	-51.608889	681.00	292.00	58.00	3.70	
567	0	HR567	29.908333	64.621389	33.00	-20.00	0.00	5.26	
568	0	3____Per	29.640000	49.204167	10.00	38.00	0.00	5.69	
569	0	9Lam_Ari	29.482083	23.596111	-90.00	-13.00	28.00	4.79	
570	0	Eta2Hyi	28.733750	-67.647222	74.00	74.00	0.00	4.69	
571	0	HR571	28.943333	-60.861389	4.00	56.00	0.00	6.06	
572	0	HR572	30.738333	77.916389	-4.00	-2.00	0.00	6.04	
573	0	HR573	29.250417	-51.766111	359.00	248.00	56.00	6.10	
574	0	HR574	29.291667	-47.385000	103.00	16.00	21.00	4.83	
575	0	48____Cas	30.489167	70.906944	-67.00	4.00	35.00	4.54	
576	0	HR576	29.611250	-33.066667	8.00	-20.00	0.00	6.35	
577	0	HR577	29.898750	21.058333	139.00	-22.00	0.00	5.87	
578	0	HR578	29.857917	12.294722	8.00	-42.00	0.00	6.09	
579	0	HR579	30.793750	73.850556	-29.00	-5.00	4.00	6.23	
580	0	50____Cas	30.858750	72.421389	-45.00	22.00	0.00	3.98	
581	0	47____Cas	31.280833	77.281389	125.00	-56.00	28.00	5.38	
582	0	112____Psc	30.038333	3.097222	231.00	-251.00	34.00	5.88	
583	0	57____Cet	29.942083	-20.824444	8.00	19.00	0.00	5.41	
584	0	HR584	29.473333	-65.424722	-10.00	-13.00	0.00	6.37	
585	0	59Ups_Cet	30.001250	-21.077778	135.00	-24.00	7.00	4.00	
586	0	52____Cas	30.719583	64.901389	-2.00	-15.00	0.00	6.00	
587	0	HR587	30.112083	-8.523611	96.00	-10.00	0.00	5.51	
588	0	HR588	29.911667	-42.030556	-54.00	-103.00	18.00	5.57	
589	0	53____Cas	30.751250	64.390000	5.00	-5.00	0.00	5.58	
590	0	4____Per	30.575417	54.487500	35.00	-2.00	0.00	5.04	
591	0	Alp_Hyi	29.692500	-61.569722	264.00	27.00	48.00	2.86	
592	0	49____Cas	31.380000	76.115000	-22.00	-21.00	22.00	5.22	
593	0	Sig_Hyi	28.960417	-78.348333	96.00	60.00	0.00	6.16	
594	0	Pi__For	30.311250	-30.001667	-104.00	-109.00	17.00	5.35	
595	0	113Alp_Psc	30.511667	2.763611	33.00	-5.00	5.00	5.23	
596	0	113Alp_Psc	30.511667	2.763611	33.00	-5.00	5.00	4.33	
597	0	HR597	32.355417	81.295833	-36.00	6.00	0.00	6.05	
598	0	HR598	31.167083	65.103333	51.00	-32.00	0.00	6.52	
599	0	3Eps_Tri	30.741667	33.283889	-16.00	-13.00	10.00	5.50	
600	0	HR600	29.921250	-66.066389	32.00	6.00	0.00	6.10	
601	0	HR601	30.646667	13.476667	16.00	-10.00	0.00	5.94	
602	0	Chi_Phe	30.426667	-44.713611	-28.00	-53.00	-19.00	5.14	
603	0	57Gam1And	30.975000	42.329722	45.00	-52.00	13.00	2.26	
604	0	57Gam2And	30.977917	42.330833	37.00	-55.00	13.00	4.84	
605	0	10____Ari	30.913750	25.935556	134.00	22.00	25.00	5.63	
606	0	HR606	30.617083	-29.665000	-33.00	27.00	0.00	6.42	
607	0	60____Cet	30.798750	0.128333	79.00	17.00	0.00	5.43	
608	0	HR608	30.744167	-15.305833	28.00	11.00	0.00	5.86	
609	0	HR609	30.927500	18.253333	-7.00	-18.00	0.00	6.21	
610	0	61____Cet	30.950833	-0.340278	79.00	-46.00	0.00	5.93	
611	0	HR611	30.918750	-4.103611	6.00	-68.00	0.00	5.62	
612	0	Nu__For	31.122500	-29.296944	12.00	8.00	0.00	4.69	
613	0	12Kap_Ari	31.641250	22.648333	18.00	-35.00	0.00	5.03	
614	0	HR614	31.551250	8.247500	-5.00	-36.00	0.00	6.31	
615	0	11____Ari	31.705000	25.704722	17.00	-11.00	0.00	6.15	
616	0	HR616	31.622083	0.035000	64.00	-10.00	0.00	6.28	
617	0	13Alp_Ari	31.793333	23.462500	190.00	-148.00	49.00	2.00	*
618	0	HR618	32.168750	58.423611	-11.00	3.00	0.00	5.67	
619	0	HR619	32.140000	44.459444	16.00	-51.00	0.00	6.42	
620	0	58____And	32.122083	37.859167	157.00	-44.00	6.00	4.82	
621	0	HR621	32.532500	53.843056	27.00	-43.00	0.00	6.31	
622	0	4Bet_Tri	32.385833	34.987222	150.00	-40.00	22.00	3.00	
623	0	14____Ari	32.355417	25.939722	75.00	-39.00	0.00	4.98	
624	0	HR624	32.346250	17.224444	142.00	-181.00	0.00	6.43	
625	0	HR625	32.190417	-17.779444	-2.00	-32.00	0.00	6.10	
626	0	HR626	33.338333	74.027778	48.00	-37.00	0.00	6.29	
627	0	5____Per	32.870833	57.645833	-13.00	5.00	0.00	6.36	
628	0	59____And	32.720000	39.039444	-15.00	-18.00	10.00	5.63	
629	0	59____And	32.723750	39.043056	-9.00	-26.00	10.00	6.10	
630	0	HR630	32.395000	-24.345833	-27.00	-44.00	0.00	6.48	
631	0	15____Ari	32.656667	19.500278	88.00	-28.00	0.00	5.70	
632	0	HR632	32.288750	-43.516667	-48.00	-53.00	0.00	5.85	
633	0	16____Ari	32.800000	25.936944	-7.00	-10.00	0.00	6.02	
634	0	5____Tri	32.854167	31.526389	35.00	-13.00	0.00	6.23	
635	0	64____Cet	32.837917	8.569722	-139.00	-112.00	34.00	5.63	
636	0	HR636	32.520417	-43.815556	59.00	-9.00	0.00	6.32	
637	0	HR637	32.606667	-50.824444	2119.00	641.00	90.00	6.12	
638	0	HR638	32.842500	-10.052222	-22.00	-166.00	0.00	6.01	
639	0	63____Cet	32.899167	-1.825278	-8.00	-31.00	0.00	5.93	
640	0	55____Cas	33.621250	66.524444	-6.00	-6.00	0.00	6.07	
641	0	HR641	33.422917	58.561111	-12.00	20.00	0.00	6.44	
642	0	6____Tri	33.092917	30.303056	-64.00	-63.00	4.00	4.94	
643	0	60____And	33.305417	44.231667	-20.00	-16.00	0.00	4.83	
644	0	HR644	33.156250	24.167778	41.00	-6.00	0.00	5.96	
645	0	HR645	33.401250	51.065833	346.00	-171.00	9.00	5.31	
